titre_comm,comm,date,loc,note,photo
ambiance canadienne,"Séjour du 20 au 22/12/2015 en golden forest club: super !!!Chambre spacieuse ,très propre ,au décor dédié à Bambi et ses amis trop mignon!!!Vue sur le lac ,le ballon et le chateau !!!!!!pu voir le feux d'artifice en restant au chaud !!!!!!!en l'ayant déjà vu en live la veille ....La salle du petit dèj golden forest est plus agréable et on y trouve de tout salé ou sucré autour d'un arbre !!c'est sympa.Cette prestation vaut le coup à part pour la conciergerie fermée à 22h alors qu'on ne peut arriver à l'hotel que plus tard si on veut voir le spectacle du chateau à la fermeture du parc!!!",cocarla a écrit un avis (déc. 2015),"Salon-de-Provence, France",bubble_50,no
Excellent,"Très sympa, la chambre très propre, spacieuse, baignoire, les lits sont extra. Le petit déjeuner est très varié. Le thème parc national américain (bois) rend l’hôtel vraiment très chaleureux. Nous avons été ravis.",Jerometutu a écrit un avis (déc. 2015),Marcillat,bubble_50,no
Au top !!!,"Seconde visite dans cet hôtel. Accueil très courtois, hôtel propre, chambres spacieuses, bonne isolation phonique, matelas confortables. Placement à table lors du petit déjeuner effectué par un cast member, choix très varié de victuailles. Petit bémol, désormais les œufs brouillés sont payants. Accès aux parcs très rapide. Très bon séjour.",AP88 a écrit un avis (déc. 2015),"Épinal, France",bubble_40,no
parfait,Nous y sommes aller en période de noel ç est l'hôtel idéal chambre spacieuse pour une famille de 2 adultes et 2 enfants . Petit dej européen tout à fait convenable personnel accueillant je recommande !,Djed a écrit un avis (déc. 2015),"Mions, France",bubble_50,no
Tres sympa,Hotel très sympa qui vient d'être rafraichi et refait. L'hotel est très grand mais on ne ressens pas le monde qui s y trouve Ambiance chaude ( avec un grand feu ouvert )  Restaurant sous forme de buffet  Chambre sympa et literie confortable,Stephane V a écrit un avis (déc. 2015),"Zaventem, Belgium",bubble_50,no
Bien mais peut mieux faire,"un peu déçue par l hotel. Le Cheyenne est aussi bien si ce n est qu il n a pas la piscine. Couloirs interminables, chambres un peu vieillotte. L attrait se fait au niveau de la piscine qui est très sympa. Eau chaude et jacuzzi super. Au niveau du petit déjeuner, le meme qu au Cheyenne c est a dire pas terrible !!! Par contre hotel très proche du Disney village ce qui est appréciable. Bref il faudrait faire une différence sur les petits dejs en fonction de la gamme des hôtels et rénover un peu le tout",niniachat a écrit un avis (déc. 2015),"Cran-Gevrier, France",bubble_30,no
très bon rapport qualité prix,Magnifique séjour dans un lieu familial et chaleureux. Emplacement idéal et proximité des parcs parfaite pour un séjour avec des enfants. Nous étions un groupe de 9 personnes et nous n'avons pas eu de problèmes pour prendre les repas tous ensemble. ,Jean Baptiste S a écrit un avis (déc. 2015),Lovagny,bubble_50,no
Equipe trés sympathique,"Il serait bien d'avoir une douche à la place de la baignoire en plus le rideau douche c'est pas très sain. Sinon à l'arrivée, la personne était très sympathique et nous a bien tout expliqué. Nous sommes déjà venu au moins 4 fois dans cet hôtel et il est a conseillé.",189mariellem a écrit un avis (déc. 2015),Remilly Aillicourt,bubble_40,no
Un beau séjour avant Noël,"Nous avions réservé une chambre Golden Forest. Accueil dédié pour les chambres Golden Forest, personnel aimable et souriant. Chambre impeccable, Idéal pour une ambiance Hivernale (impression d'être en chalet)Chambre propre et lit très confortable (petit plus de la chambre Golden Forest, cafetière avec Dosette ainsi qu'une bouilloire et sachet de thé.   Rien à redire sur le buffet du petit déjeuner et du goutter, nous nous sommes régalés !  Le salon avec cheminée feux de bois est idéal pour se reposer après une longue journée à marcher dans les parcs.   Nous n'avons pas eu le temps de tester la piscine qui à l'air très bien.  Budget assez conséquent pour 3 jours, mais le séjour fut vraiment très agréable. Accès aux parcs Disney ainsi que Disney Village à proximité.",Matthieu M a écrit un avis (déc. 2015),"None, None",bubble_50,no
Cadre de l' hôtel magnifique !!!!,"Séjour très agréable , accueil et personnel très à l' écoute , nous adorons cet hôtel .  Bien sûr décoration de l'hôtel et des parcs pour les fêtes de Noël , majestueux , féerique tout pour oublier les soucis de la vie quotidienne.",Franck G a écrit un avis (déc. 2015),La Reole,bubble_50,no
Très bon hotel,"Nous y avons séjourné 2 jours et avons été ravis. Comme tous les hôtels Disney j'imagine, je service est impeccable, toujours quelqu'un à votre service et toujours avec le sourire. La déco est très dépaysante, on se croirait au Canada. Chambre spacieuse avec très grands lits, propreté impeccable. Seul bémol, le resto, il s'agit d'un buffet dont le prix est exorbitant, alors oui il y a du choix, mais quand même! Petit conseil si vous fêtez un anniversaire ce n'est pas l'idéal, nous en avions commandé un pour faire la surprise à notre fils, la mise en scène de l'arrivée est sympa par contre le gâteau, au secours!!! Il s'agit d'un Vacherin bas de gamme ou chocolat ou vanille et il n'y a qu'une taille, pour 8!!! Donc nous étions trois (dont un enfant) et avons payé le prix pour 8…",NounieGas a écrit un avis (déc. 2015),France,bubble_40,no
Super hôtel,"Séjour en Golden Forest Club au mois d'août, chambre avec lit Kingsize superbe ! Réception privative avec une personne sympathique et pas d'attente. Loundge privatif pour les personnes résidants en GFC, super ! Service de qualité que ça soit pour le goûter ou pour le petit déjeuner. Le personnel de l'hôtel est vraiment au top. Seul petit bémol: l'eau de la piscine assez froide (bon, en même temps il faisait 35°C à l'extérieur) et les bagages qui ont mis 1h pour arriver à notre chambre. Pour tout le reste du séjour un seul mot: MAGIQUE ! :)",Audrey S a écrit un avis (déc. 2015),"Mulhouse, France",bubble_40,no
hotel moyen,"Grand hôtel, pourrait éventuellement être rafraîchi, chambre correcte, service minimum. Nettoyage très léger, les toilettes ne sentent pas très bon, porte et poignées pas très propres. bof ! Accueil et service correct mais peu chaleureux, on ressent que nous ne sommes pas les seuls clients de l'hôtel et on a l'impression que le personnel n'aime pas leur travail à tout les niveaux accueil, services, restaurant.",180ursulad a écrit un avis (déc. 2015),Préverenges,bubble_30,no
Endroit magique,"Cela est la 2eme fois que je me rendais dans cet hotel, en effet en période de noël cela est vraiment magique, les décorations sont superbes. Le personnel est tres attentif à nos besoins. Et les cocktails du bar sont merveilleusement bon. De plus les lits sont extrêmement confortable et douillet. Je le conseille à tout le monde. Leur petit déjeuner sont exquis. Et la vue sur le lac du Disney est sublime. Que des commentaires positifs. ",Laure E a écrit un avis (déc. 2015),"Perpignan, France",bubble_50,no
Bon 3 étoiles veillissant,"Très grand hôtel avec de nombreuses chambres. Elles sont plutôt vieillissantes et certaines auraient besoin d'être rafraîchies. Le petit déjeuner reste très simple et plutôt décevant. Sinon, chambres confortables dans l'ensemble.",jules999fr a écrit un avis (déc. 2015),"Tours, France",bubble_30,no
golden forrest,le service golden forrest est parfait; collation offerte dans la journée et le soir;personnel à l écoute de nos besoins. Dans les chambres machine  à café a disposition et bouilloire pour thés.la chambre est grande et propre. belle vue sur le lac le moins. une mauvaise isolation des fenêtres. Beaucoup de condensation..,isabelles970 a écrit un avis (déc. 2015),Frejus,bubble_40,no
"Un hôtel bien situé, d'un bon rapport qualité/prix","Comme 2 jours sont nécessaires pour bien profiter des 2 parcs Disney, l'idéal est donc  d'y passer une nuit. Attente parfois importante lors de l'enregistrement pour formalités et remise des clés, Beaucoup de monde au petit déjeuner,",Dominique L a écrit un avis (déc. 2015),"None, None",bubble_40,no
Un hôtel magnifique,"Ca fera deux fois que nous séjournons dans cet hôtel Disney. La première n'avait été que d'une nuit et la dernière de deux nuits. Le personnel qui vous accueil à n'importe quel heure, dans notre cas 6 h du matin, a été très serviable et souriant.  Un grand salon et son bar vous accueil le soir, grand canapé, fauteuil et immense cheminée en grosses pierres. La déco pour Noël y est magnifique. Le personnel du petit déjeune est toujours souriant ainsi que celui de la piscine.  La piscine, magnifique moment de rigolade avec le toboggan, surtout pour les enfants. Bain soleil, bouée pour les enfants, maître nageur sur place et serviettes de bain fournies. Les chambres sont très belles, les touches de Disney sont discrètes, on ne risque pas lover dose. Les lits sont larges et…",choupetteLandes a écrit un avis (déc. 2015),"Dax, France",bubble_50,yes
Super!!!!!,"Hôtel vraiment très agreable, décoration de Noël sublime, une ambiance chaleureuse ou l'on se sent bien!! Idéal car a 2 pas du parc. Les chambres ne sont pas hyper modernes mais rien de bien gênant car c'est très propre et puis le côté un petit peu vintage va très bien avec le style montagnard de l'établissement. Je conseil vivement cet hôtel et j'y retournerais sans faute a mon prochain séjour Disney ! ",Virginie T a écrit un avis (déc. 2015),"None, None",bubble_40,no
hotel agréable ,"je viens d'y séjourner du 16 décembre au 18 décembre très bel hôtel à 10 min à pied plus rapide que la navette. Personnels agréables et serviables. Grand choix pour le petit déjeuner seul hic il faut payer en plus pour du salé  chau La literie est top, chambre propre sauf si vous regardez dans les coins^^ n'oubliez pas vos gels douches car 2 savons et un shampooing miniature pour une famille  de 4 ça fait peu Un conseil envoyez votre conjoint à l'enregistrement le temps que vous passez au secteur sécurité",Michael M a écrit un avis (déc. 2015),"Port-Saint-Louis-du-Rhône, France",bubble_40,yes
Une usine. ...,"J ai séjourné 3 nuits pour un seminaire ...une chose est sûre je n irai pas pour des congés .non pas que l hôtel soit mauvais loin de la ...mais il faut aimer la foule et le bruit qui va avec .et ça commence des le petit déjeuner ....ça parle dans toutes les langues ( normal c est touristique) et les gosses qui pleurent , crient et courent dans tout les sens des 7h du mât. On oublie le cote cosy et ambiance tranquillou c est évident. Maintenant les clients y vont pour le parc et là c est nickel a côté a pieds ou en poussette ;) .les chambres sont acreables , propres et confortable. La nourriture convenable et plein de restau à côté si on veut manger a l extérieur. Le personnel est attentif et serviable avec le sourir . Bon séjour à vous car pour faire plaisir aux enfants c est…",Isabelle B a écrit un avis (déc. 2015),"Montego Bay, Jamaïque",bubble_40,no
Les paysage américain,Bonjour L'hôtel nous met dans un décor dès grand espace américain type davy crockett. L'agencement de certaine clavées se trouve à l'extérieur du bâtiment principale (pour ma part c'est là où j'ai ma chambre) cela fais un peu loin surtout si on arrive tard après la parade etc.... Par contre la piscine est superbe et c'est le vrai plus par rapport à d'autres établissement du complexe de Disney ( je vais souvent au Newport bay club). Si vous comptez rester 2 nuits où plus et profiter pour se reposer alors cet établissement vous conviendra parfaitement pour sa piscine avec toboggan. Voilà  J'espère que cela pourra vous aidez dans votre futur choix pour Disney ,Bénéjeam S a écrit un avis (déc. 2015),"Marseille, France",bubble_40,yes
Magnifique,deco exterieur magnifique pour noel standing legerement superieur au santa fé mais il faut avoir du temps devant sois sur place pour pouvoir profiter pleinement de la piscine avec sauna et hammam.Deco un peux trop  a l'ancienne dans les chambres mais très propre et sympa et grande,ZionWay a écrit un avis (déc. 2015),"Rosny-sur-Seine, France",bubble_40,no
bon sejour,cadre agréale petit dej copieux le gros point negatif c est que pour aller à la piscine il faut sortir peu de produit d hygiene une fiole pour 5 .. belle deco acces par la navette lit bébé ok mais pas fait...couettes sous sachet dans le lit préférons le new port qui est plus éclairé déco bois au sequoia c est foncé.. probleme de direction pas toujours evident de se repérer ,jaymes42 a écrit un avis (déc. 2015),"Riorges, France",bubble_40,no
toujours aussi agréable ,"chambre golden forest toujours aussi propre (ce qui n'était pas le cas des chambres Montana avant la rénovation de l'hôtel ) vue imprenable sur le lac disney et le château personnel accueillant et très agréable que se soit au bar, à la boutique ou au petit déjeuner le matin. le seul IC reste encore et toujours...le prix ..seule ombre au tableau ",rina2b a écrit un avis (déc. 2015),"Saint Florent, France",bubble_40,no
hôtel sympa,"Cet hôtel à une thématisation vraiment sympa. Le lobby est toujours aussi agréable, l'offre des petits déjeuners y est assez diversifié et les casts members toujours parfaits. Nous étions en lodge, ils sont très bien mais assez éloignés du bâtiment principal. La chambre reste dans l'esprit des parcs Américain mais le lit est petit et il y avait un trou de chaque côté. La salle de bains est propre.",Sandra D a écrit un avis (déc. 2015),"Thonon-les-Bains, France",bubble_40,no
Très bel hôtel,"Très bel hôtel, bien situé, près des parcs Disney.  Bar avec cheminée pour un moment de détente, chambre spacieuse entourée de verdure.  Petit bémol : chambre mal insonorée le soir car située en face du lac de Disney Village où se situait un concert",138dagatone a écrit un avis (déc. 2015),"Dissay, Vienne, Poitou-Charentes",bubble_40,no
"Un hôtel ou nous avons plaisir à séjourner, mais...","Nous sommes allé à cet hôtel à presque toutes les périodes!Printemps, été et hiver!  c'est un hôtel très chaleureux, il vous transportera dans un lieu reposant (si peu de monde), calme et sympathique! Nous avons séjourné en chambre Montana et golden forest. Les 2 sont bien, assez grande, mais, la propreté est loin d'être niquel!!!! 1er séjour: en Montana, on a trouvé des poils et cheveux divers partout, mouchoirs utilisé, ongles sur la table-bureau, tâches divers sur les draps... nous avons dut redemander de refaire le lit 4fois!! Disney a réagi à nos plaintes et nous avons eu un séjour offert en Montana. 2e séjour propreté à revoir, mais, moins pire tout de même! et ça été parfait, ils avaient aidé mon conjoint à préparer sa demande en mariage, malgré, séjour offert! le couac a…",Julien R a écrit un avis (déc. 2015),"Avignon, France",bubble_40,no
La magie Disney opère toujours...,"Nous sommes fans, ma famille et moi de Disney et ses hôtels depuis de nombreuses années.Cette année nous avions décidé de retourné au séquoia lodge mais en Golden forest Club, un plus trés appréciable, entrée réception particulière donc gain de temps, goûter offert de 16h à 18h avec buffet bien garni et nombreuses boissons au choix, Petit déjeuner au calme dans une salle trés agréable. La Belle surprise de ce séjour, on nous à fait profité d'une magnifique suite,la 5300,  un vrai rêve s'est réalisé pour nous et nos enfants...ils étaient si heureux en découvrant cette superbe suite très propre,très équipée (Nespresso, bouilloire ...), salon avec tv et 2ème tv côté lit, décoration trés raffinée. Une grande salle de bain tout confort .Bref un vrai séjour de rêve,du 13 au 14…",imy-lee a écrit un avis (déc. 2015),"Sens, France",bubble_50,yes
"La magie au rendez vous. Chambre très agréable, plutôt propre et élégante mais un petit peu trop retro.","Un cadre juste parfait, boisé, chaleureux, et un établissement très très beau, un bar très élégant et pourtant très coocooning avec un choix de cocktail avec ou sans alcool et des petits en cas divin.",Clémence E a écrit un avis (déc. 2015),Le Puy En Velay,bubble_40,no
Sympa !,"C'est un hôtel avec une très bonne ambiance, un décor soigné et du personnel avenant. La chambre est spacieuse, propre et fonctionnelle. Le personnel est très accessible et prévenant. Période de Noël : il faut prévoir un bon moment d'attente pour se faire enregistrer, d'abord passer au contrôle des bagages (conséquences des attentats du 13 novembre), ensuite passer la file d'attente... Le seul point noir à cette époque de l'année c'est l'attente interminable pour le petit déjeuner !!! La galère !!! Conseil : soit à 7h, ou après 10h...",JanuszQuartz a écrit un avis (déc. 2015),"Lens, France",bubble_40,no
Des souvenirs,"L'hôtel est très bien entretenu. Avons profité de l'option Golden Forest, un confort supplémentaire fort appréciable, avec un accueil personnalisé comme les bagages montés directement en chambre, pas d'attente à l'arrivée, espace petit déjeuner riche et feutré... À revivre sans attendre !!",jeanbaptistel706 a écrit un avis (déc. 2015),Fay Aux Loges,bubble_40,no
Un moment de dépaysement total,"Moment très agréable, chambre très propre, et petit déjeuner au top comme toujours! Expérience à réitérer prochainement... L'hôtel est agréable, familiale et très bien situé. De plus, le personnel était très souriant et disponible.",olivier402 a écrit un avis (déc. 2015),Marche En Famenne,bubble_40,no
Rien d'extra..,"Rein d'extra pour une chambre standard dans le bâtiment Yosemite. Chambre facturée plein tarif à 476€ la nuit en décembre.. La féerie Mickey a un prix.... Pour cela vous aurez droit à une chambre correcte avec une salle de bain décrépie et usée. Les parties communes également sans oublier l'odeur de poney.. Est-il normal à ce tarif de patienter 30 min le matin pour petit déjeuner (il faudra ajouter un supplément si vous voulez manger un english breakfast..). La piscine est en maintenance. Les points positifs: le bar de l’hôtel avec cheminée est assez agréable tout comme la proximité du parc, l'accueil est très cordial.",Julien P a écrit un avis (déc. 2015),"None, None",bubble_30,no
Bien... mais pas mieux,"Deux nuits passés dans cet hôtel. Points positifs: Le personnel est très accueillant, le cadre général de l'hôtel est splendide, avec le hall très chaleureux, la grande cheminée, l'ambiance. L'emplacement est aussi très bon (dix minutes du parc à pieds). Points négatifs: La chambre vieillotte qui donne sur les quais de livraison, avec bruit des camions le matin, le vieillissement général (lecteur de cartes qui marche une fois sur deux) de l'hôtel. Point très négatif: La restauration!! La demi-pension est inadmissible. 100€ pour un buffet avec très peu de plats. Rien n'est adapté aux enfants, et les adultes se forcent pour manger. Je ne comprends pas comment des personnes peuvent féliciter la restauration... Le petit déjeuner n'est d'ailleurs pas mieux.  Pour résumer, hôtel très…",Pat3009 a écrit un avis (déc. 2015),"Nice, France",bubble_30,no
"Très grand, trop grand hôtel...","J'avais gardé un souvenir ému de cet hôtel visité il y a une dizaine d'années. J'avais oublié à quel point il était grand, trop grand, beaucoup trop grand. Pour rejoindre notre chambre, pourtant dans le batiment central, il y avait bien cinq à six minutes de marche depuis l'entrée de l'hotel.  Les chambres sont belles, bien décorées dans le style canadien. Personnel très chaleureux surtout au RDC. Bon buffet le soir mais cher (plus de 30€ par tête pour les adultes). Piscine sympa mais les vestiaires sont beaucoup trop petits pour un hôtel accueillant autant de monde. Mickey, il y a des choses à revoir !",Nord travel a écrit un avis (déc. 2015),"Boulogne-sur-Mer, France",bubble_30,yes
"Pas mal, sans plus","L'ambiance chaleureuse du bois est bien là. Le personnel (hors serveurs) est très agréable. La position par rapport au parc est bonne : quelques minutes de marche (attention aux contrôles). Le négatif : l'hôtel à vieillit ... Vraiment. Dans les chambres, tout en étant assez propre, la salle de bain n'est vraiment pas top. Tout semble un peu usé, fatigué...  Autre gros point noir : on fait la queue pendant de très longues minutes pour le petit déjeuner ! Et ce dernier n'est vraiment pas top. Au final : c'est un hôtel pratique et pas trop cher (pour Disney) mais à y comparer avec le New York (fait l'année dernière) : il n'y a pas photo. Ce dernier est vraiment mieux.",Laurent D a écrit un avis (déc. 2015),"Lille, France",bubble_30,no
Très bien,"Directement pris en charge des notre arrivé,  on a pu profiter au plus vite des 2 parcs. Très bonne organisation avec les bus qui circulent fréquemment pour nous mener des parcs jusqu'à l'hôtel. Rien à redire sur la chambre, propre lit confortable.  Si j'avais une mauvaise reproche à faire,  c'est le prix,  ok nous sommes à disney,  mais les restaurants sont super cher pour la qualité, même si le service est très agréable. Compter plus d'une 60 éne d'euros à 2 pour un buffet à volonté, il y a de très bon restaurant ou à ce prix là on est servi à table avec de très bon produit fait maison. Le petit déjeuner est bien,  le prix est raisonnable par rapport à un hôtel classique et pas mal de choix.",ericfP495BA a écrit un avis (déc. 2015),Cabries,bubble_40,no
Immersion totale dans les parcs nationaux américains,"Bel hôtel, chambre très propre et confortable. Il manque un peu de produits de toilette quand on est 3 personnes. Personnel agréable, très bon rapport qualité /prix pour Disney. C'est notre hôtel préféré à Disney  ",redshadow a écrit un avis (déc. 2015),Bruxelles,bubble_40,no
pas si top de ça ,j ai été très déçu de l hôtel on avait une suite dans l.hotel  très bon accueil  le restaurant de l hôtel est à éviter très cher un bruit épouvantable les serveurs sont agressifs quand au bar les tables sont sale les serveurs soufflent quand vous commandez  l esprit de Disney n hésite plus la féerie à disparue et c est bien dommage !!!!,chris0fmarseille13 a écrit un avis (déc. 2015),"Marseille, France",bubble_20,no
Très loin de la magie Disney!!!!!!,"Accueil très agréable ,beaucoup de formalités mais c est Disney. En revanche vous passez 4à 5 minutes pour ouvrir votre chambre (problème carte magnétique) Quelle déception lorsque celle ci  s'ouvre . Moquette hors d âge,salle de bain enfin baquer avec des serviettes usées ( au regard de la taille nous ne pouvons pas dire drap de bain) Deux lits de double avec une literie correcte .la climatisation est bruyante,meme éteinte la VMC est elle aussi très bruyante. En bref loin très loin d être magie de Disney Par contre le tarif est très réel beaucoup trop cher pour les prestations Trouvez vous un hotel un peu plus loin vous serez nettement mieux pour un tarif correct",Annie L a écrit un avis (déc. 2015),"Casteljaloux, France",bubble_20,no
Hôtel sympa,"Proximité: 7min à pied du parc, on longe le lac puis le village et après on a accès au parc même.  Ambiance : chaleureuse, Propreté: rien à dire précisément. Deux lits, une télé, vue sur les toits mais on ne vient pas pour ça. Salle de bain propre. Juste qu'il n'y a pas de balais brosse pour les toilettes donc si ce n'est pas propre ça le restera jusqu'au passage des femmes de ménage... Et prévoir du gel douche/shampoing car c'est très restreint pour deux personnes un petit tube de liquide pour tout.  Restaurants de l'hôtel : Buffet a volonté convenable.  S'il fallait refaire un week-end à Disney? Pourquoi pas revenir dans cet hôtel. ",Meel_1991 a écrit un avis (déc. 2015),"Toulon, France",bubble_40,no
Standard,"Nous avons pris une chambre standard. Et elle était très standard en fait non elle ne l'était pas.  Il a fallu se battre a 15 20 reprises avec le lecteur de carte pour pouvoir pénétrer dans la chambre. Et ça à chaque fois. Porte de salle de bain décrépie, mini baignoire avec rideau de douche d'un autre âge,  vieux rideaux vieilles moquettes.   La literie était cependant très agréable à notre goût et ça fait du bien quand on crapahute 3 jours dans le parc  Buffet petit déjeuner un peu limité, les anglo saxons cherchaient les oeufs... Ils les cherchent encore... Soit on fait un petit déjeuner anglo-saxon soit continental  mais pas un entre deux. Jambon/chocolatine. Voilà votre assiette.  J'étais à mobilité réduite durant mon séjour et tout le personnel a été d'une attention…",jordan a a écrit un avis (déc. 2015),"Nîmes, France",bubble_30,no
Comme d'habitude... Feerique,Première visite à Disney en période de Noël. Et c'est encore plus magnifique que d'habitude. Décoration et animations au top. A refaire sans hésitation. Voyage en famille avec demi pension pour être tranquille en cette période mais je dois avouer que le temps d'attente et les dispos des restaurants étaient plus que convenable.,EDDY G a écrit un avis (déc. 2015),"Aubagne, France",bubble_50,no
"Genial,formidable,au top!!!!","Nous avons dormi 3 nuits au sequoia du 03/12 au 06/12 inclus, en golden forest club (indispensable vu les avantages proposes).nous avions ete surclasses en vue lac mais a 22h30 le 1er soir nous avons du appeler la reception car nous ne pouvions pas dormir (il y avait une soiree au disney village) ils ont ete tres pro et nous ont donnes une autre chambre juste en face au calme et le tout en 15min;en plus le lendemain pour se faire pardonner nous attendaient ds la chambre : des peluches pour nos filles,et du chocolat pour nous. Le reste du sejour fut parfait,aucune attente pour le petit dejeuner pris ds une salle lounge a part car gfc...petit dej'+gouter sont des buffets a volonte ! Et les boissons non alcoolisees de 12h a 22h sont egalement a volonte.le personnel du check in gfc…",carole p a écrit un avis (déc. 2015),"St-Martin-des-Champs, France",bubble_50,yes
Horrible ou presque,"La Chambre est en très mauvais état. Accès extérieur Mal éclairé. Indiquations piscine pitoyable.  Piscine froide, vestiaires quasi inexistants. Heureusement que le personnel est super, gentil,  patient",AnneLaure M a écrit un avis (déc. 2015),Chanteheux,bubble_10,no
Super en famille ! !!!,"Notre séjour à l hotel a été génial !!!! Le cadre de l hôtel au top, l accueil génial et le petit déjeuner très bien et bien organisé  !!!! Les chambre sont assez complète. L hôtel est très bien situé à 10min a pied des parcs ",Nico C a écrit un avis (déc. 2015),"None, None",bubble_40,no
Golden Forest Club super sympa.,Hotel très accueillant. Personnel très sympathique. Tout y est très propres. La proximité du parc est convenable pas la peine d'emprunter la navette. Le Lounge avec le brunch est très bien. Boissons à volonté dans l'après midi et en début de soirée. tout les abords de l'hotel sont décorés aux couleurs de noel. par contre gros regrets plus de personnages face à la boutique et surtout plus de personnages au golden forest lounge comme auparavant. ça enlève beaucoup de magie à ce lieu. Petit déjeuner superbe. Très varié et à volonté. Nous y reviendrons. Les chambres sont jolies mais il n'y a pas assez de différences entre les chambres standard et l'étage du golden forest. la difference c'est le petit frigo pour vos boissons et la bouilloire pour se faire une infusion après la…,Philippe T a écrit un avis (déc. 2015),"Merlimont, France",bubble_50,no
Super hôtel près des parcs !,"Très bel hôtel à 10 min à pied des parcs (à travers le disney village) ! Déco intérieure type canada avec grande cheminée ! Nous sommes tombés sur une chambre refaite à neuf donc très agréable et confortable ! Accueil très bien, pas d'attente pour le check in ou check out, service de bagagerie très pratique et navette gratuite jusqu'à la gare RER. Petit bémol pour le petit déjeuner : nous avions réservé pour 9h15 et à notre arrivée il y avait une attente relativement longue. Donc nous ne l'avons pas testé  !",Lola A a écrit un avis (déc. 2015),"Aquitaine, France",bubble_40,no
"""Hôtel très charmant""","Très bon accueil, l'hôtel est charmant et chaleureux avec une énorme cheminée ouverte des deux côtés, l'intérieur est en grosses pierres et bois foncés. La chambre était confortable et propre mais pas de petites attentions comme des pièces en chocolat comme dans d'autres hôtels Disney, c'est dommage, cela fait toujours plaisir aux enfants.La boutique est très jolies. Le petit déjeuner est bon et copieux, le personnel est vraiment adorable, au petit soin.",Natacha La Sorcière a écrit un avis (déc. 2015),"Aubeterre-sur-Dronne, France",bubble_40,yes
Hôtel très sympa !!,"personnel agréable et souriant. Nous avons testé le repas à l'hôtel le soir qui est sous forme de buffet, surpris !! car 'est varié et très bon, peut-être un peu trop cher , 17€ pour les enfants ! petit déjeuner sympa et hôtel à 5 bonnes minutes à pied!, on y retournera sans hésiter ",MARYE0 a écrit un avis (déc. 2015),FRANCE,bubble_40,no
WE en famille,"Dans un très jolie cadre boisé, une réception spatieuse et claire. Hotesse très gentille et prévenante. Bonne surprise nous avons été sur-classé. Vue sur le parc. Accès au Disney village en moins de 10 min à pied. Un très bon séjour.",Annick L a écrit un avis (déc. 2015),"Perrignier, France",bubble_40,no
Ambiance chaleureuse d'un chalet,"Hôtel situé à côté de l'entrée du Parc en passant par Disney Village. Hôtel chaleureux et chambre confortable avec un petit bémol : l'Hôtel Cheyenne qui ne comprend que 2 clefs (séjour en Août 2015) nous avait mis dans notre chambre 2 petites bouteilles d'eau et des pièces en chocolat, alors qu'au Sequoïa Lodge (séjour en Novembre 2015) qui a 3 clefs rien n'était offert :-| Autre remarque concernant la SdB de la chambre avec un lavabo situé dans une petite pièce intermédiaire et non dans la SdB où se trouve la baignoire et les WC, le lavabo et les WC auraient dû être intervertis. Sinon, personnel sympathique et disponible dans ce bel hôtel chalet. Petit déjeuner copieux. Séjour à Disneyland toujours aussi féerique avec de superbes parades pour Noël et un feu d'artifice en…",lauric540 a écrit un avis (déc. 2015),"Nancy, France",bubble_40,no
Séjour au Séquoia,"Bon hôtel, bien dans l'esprit Disney avec une ambiance de chalet de montagne canadienne ou ranch amérindien dans un espace de verdure impeccable.  Immense cheminée dans le salon bien au chaud pour ce mois de Novembre, faisant penser à nos vacances à la montagne.",C8862EBdaniell a écrit un avis (déc. 2015),La Baule,bubble_40,no
Bien placé et fonctionnel.,"Le point fort de l'établissement est sa situation, à quelques minutes des parcs et donc de la gare. L'extérieur est assez sympathique avec un côté très nature, beaucoup d'arbres et juste à côté du lac. L'accueil et le personnel sont efficaces, tout est parfaitement rôdé. Le bar est agréable avec sa cheminée ouverte, tous les services nécessaires sont présents (service bagagerie, navettes, etc.). Les chambres assez spacieuses sont classiques avec une décoration basique mais l'essentiel est bien présent. La propreté est au rendez-vous et tout fonctionne correctement. Le petit déjeuner est de style buffet tout comme le restaurant et de qualité industrielle: pain et viennoiserie indignes, jus d'orange et pomme ""Minute Maid. Le prix est comme tout l'univers Disney beaucoup trop élevé…",Loval a écrit un avis (déc. 2015),"Lyon, France",bubble_30,no
"Hôtel confort et Cosy, ambiance Noel et Disnay","Séjour très agréable, bonne situation, bon rapport qualité/prix. Dommage nous n'avons vu aucun personnage Disney dans l'hôtel... Regrettons aussi que la cheminée soit éteinte en novembre tout de même.",thierry752 a écrit un avis (déc. 2015),St Laurent Du Var,bubble_40,no
Un séjour inoubliable,Un séjour incroyable dans un autre monde dépaysement total dans un hôtel avec un accueil très agréable aussi bien le personnel que les chambre et l'ambiance ... Le salon avec sa cheminée central est incontournable ,amandine1737 a écrit un avis (déc. 2015),"Sablonceaux, France",bubble_50,no
séjour en famille pour préparer Noël! !,"Toujours parfait!Très propre ,agréable,  des lits de très bonne qualité même pour les enfants, organisation parfaite malgré le nombre de courts séjours qu'ils ont à gérer! Proche du parc et trajet agréable.  Petit déjeuner de qualité ",Hulou0507 a écrit un avis (déc. 2015),"Pouilley Français, France",bubble_40,no
